"자동, 수동",경로점,GPS Time,Latitude,Longitude,Altitude
1,0,1693618068.3792722,36.661807,126.3414309,6.00883674621582
1,0,1693618068.4032722,36.6618071,126.3414308,6.0053510665893555
1,0,1693618068.4202724,36.6618071,126.3414308,6.0053510665893555
1,0,1693618068.4422753,36.6618072,126.3414307,5.999953269958496
1,0,1693618068.4532754,36.6618072,126.3414307,5.999953269958496
1,0,1693618068.4752753,36.6618072,126.3414306,5.996760368347168
1,0,1693618068.5042753,36.6618073,126.3414305,5.994041442871094
1,0,1693618068.5232754,36.6618073,126.3414305,5.994041442871094
1,0,1693618068.5462768,36.6618074,126.3414304,5.9915947914123535
1,0,1693618068.5562768,36.6618074,126.3414304,5.9915947914123535
1,0,1693618068.5762768,36.6618074,126.3414303,5.987929821014404
1,0,1693618068.5992768,36.6618075,126.3414303,5.982794761657715
1,0,1693618068.616277,36.6618075,126.3414302,5.982794761657715
1,0,1693618068.6382828,36.6618076,126.3414301,5.978042125701904
1,0,1693618068.6632826,36.6618076,126.3414301,5.978042125701904
1,0,1693618068.6852827,36.6618076,126.34143,5.9738006591796875
1,0,1693618068.7002828,36.6618077,126.34143,5.970486164093018
1,0,1693618068.7192829,36.6618077,126.3414299,5.970486164093018
1,0,1693618068.7422857,36.6618078,126.3414299,5.966985702514648
1,0,1693618068.7642858,36.6618078,126.3414298,5.966985702514648
1,0,1693618068.779286,36.6618078,126.3414298,5.963725566864014
1,0,1693618068.8032858,36.6618079,126.3414297,5.96066427230835
1,0,1693618068.8192859,36.6618079,126.3414297,5.96066427230835
1,0,1693618068.8432863,36.6618079,126.3414296,5.9557576179504395
1,0,1693618068.8602862,36.661808,126.3414296,5.9557576179504395
1,0,1693618068.8792863,36.661808,126.3414296,5.95271110534668
1,0,1693618068.9032862,36.6618081,126.3414295,5.950777053833008
1,0,1693618068.9232864,36.6618081,126.3414295,5.950777053833008
1,0,1693618068.9452896,36.6618081,126.3414295,5.94768762588501
1,0,1693618068.9592896,36.6618081,126.3414294,5.94768762588501
1,0,1693618068.9832897,36.6618082,126.3414294,5.943707466125488
1,0,1693618068.9932897,36.6618082,126.3414294,5.938340187072754
1,0,1693618069.0162897,36.6618082,126.3414294,5.938340187072754
1,0,1693618069.0442913,36.6618082,126.3414294,5.9325175285339355
1,0,1693618069.0632913,36.6618082,126.3414294,5.9325175285339355
1,0,1693618069.0832913,36.6618082,126.3414293,5.92578125
1,0,1693618069.0942912,36.6618082,126.3414293,5.922189235687256
1,0,1693618069.1232913,36.6618083,126.3414293,5.922189235687256
1,0,1693618069.1342945,36.6618083,126.3414293,5.918713569641113
1,0,1693618069.1642945,36.6618083,126.3414293,5.913675785064697
1,0,1693618069.1832945,36.6618083,126.3414293,5.913675785064697
1,0,1693618069.1942945,36.6618083,126.3414293,5.909174919128418
1,0,1693618069.2162945,36.6618083,126.3414293,5.909174919128418
1,0,1693618069.240304,36.6618083,126.3414293,5.903016090393066
1,0,1693618069.260304,36.6618083,126.3414293,5.903016090393066
1,0,1693618069.282304,36.6618083,126.3414293,5.8965654373168945
1,0,1693618069.304304,36.6618083,126.3414293,5.890909671783447
1,0,1693618069.320304,36.6618082,126.3414293,5.890909671783447
1,0,1693618069.3433065,36.6618082,126.3414293,5.884200572967529
1,0,1693618069.3603065,36.6618082,126.3414293,5.884200572967529
1,0,1693618069.3843067,36.6618082,126.3414293,5.878669738769531
1,0,1693618069.4003065,36.6618082,126.3414293,5.871188163757324
1,0,1693618069.4203064,36.6618082,126.3414293,5.871188163757324
1,0,1693618069.44431,36.6618082,126.3414293,5.865634918212891
1,0,1693618069.46431,36.6618082,126.3414293,5.865634918212891
1,0,1693618069.47731,36.6618081,126.3414293,5.86041259765625
1,0,1693618069.4993098,36.6618081,126.3414293,5.856384754180908
1,0,1693618069.52331,36.6618081,126.3414293,5.856384754180908
1,0,1693618069.5463138,36.6618081,126.3414293,5.852236747741699
1,0,1693618069.5563138,36.6618081,126.3414293,5.852236747741699
